Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002415,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-03 11:32:10.784,,,,,,,,,,,,,,,,
Stop Time,2026-02-03 11:34:23.342,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-03 11:33:28.166,761,2026-02-03 11:33:28.166,9.61149555,,,,,,,,,,,,,,
2026-02-03 11:33:28.266,762,2026-02-03 11:33:28.266,9.61414094,,,,,,,,,,,,,,
2026-02-03 11:33:28.366,763,2026-02-03 11:33:28.366,9.61677666,,,,,,,,,,,,,,
2026-02-03 11:33:28.466,764,2026-02-03 11:33:28.466,9.61939865,,,,,,,,,,,,,,
2026-02-03 11:33:28.566,765,2026-02-03 11:33:28.566,9.62201475,,,,,,,,,,,,,,
2026-02-03 11:33:28.713,766,2026-02-03 11:33:28.713,9.62584653,,,,,,,,,,,,,,
2026-02-03 11:33:28.766,767,2026-02-03 11:33:28.766,9.62721016,,,,,,,,,,,,,,
2026-02-03 11:33:28.866,768,2026-02-03 11:33:28.866,9.62978693,,,,,,,,,,,,,,
2026-02-03 11:33:28.995,769,2026-02-03 11:33:28.995,9.63310024,,,,,,,,,,,,,,
2026-02-03 11:33:29.066,770,2026-02-03 11:33:29.066,9.63492429,,,,,,,,,,,,,,
2026-02-03 11:33:29.166,771,2026-02-03 11:33:29.166,9.63747705,,,,,,,,,,,,,,
2026-02-03 11:33:29.266,772,2026-02-03 11:33:29.266,9.64001602,,,,,,,,,,,,,,
2026-02-03 11:33:29.366,773,2026-02-03 11:33:29.366,9.64255365,,,,,,,,,,,,,,
2026-02-03 11:33:29.466,774,2026-02-03 11:33:29.466,9.64507324,,,,,,,,,,,,,,
2026-02-03 11:33:29.566,775,2026-02-03 11:33:29.566,9.64758722,,,,,,,,,,,,,,
2026-02-03 11:33:29.666,776,2026-02-03 11:33:29.666,9.6500908,,,,,,,,,,,,,,
2026-02-03 11:33:29.792,777,2026-02-03 11:33:29.792,9.65324569,,,,,,,,,,,,,,
2026-02-03 11:33:29.866,778,2026-02-03 11:33:29.866,9.65507212,,,,,,,,,,,,,,
2026-02-03 11:33:29.966,779,2026-02-03 11:33:29.966,9.65755364,,,,,,,,,,,,,,
2026-02-03 11:33:30.114,780,2026-02-03 11:33:30.114,9.66121245,,,,,,,,,,,,,,
2026-02-03 11:33:30.166,781,2026-02-03 11:33:30.166,9.66248091,,,,,,,,,,,,,,
2026-02-03 11:33:30.266,782,2026-02-03 11:33:30.266,9.66492695,,,,,,,,,,,,,,
2026-02-03 11:33:30.366,783,2026-02-03 11:33:30.366,9.667369,,,,,,,,,,,,,,
2026-02-03 11:33:30.466,784,2026-02-03 11:33:30.466,9.66980142,,,,,,,,,,,,,,
2026-02-03 11:33:30.566,785,2026-02-03 11:33:30.566,9.67222406,,,,,,,,,,,,,,
2026-02-03 11:33:30.666,786,2026-02-03 11:33:30.666,9.67464151,,,,,,,,,,,,,,
2026-02-03 11:33:30.788,787,2026-02-03 11:33:30.788,9.67756834,,,,,,,,,,,,,,
2026-02-03 11:33:30.866,788,2026-02-03 11:33:30.866,9.6794363,,,,,,,,,,,,,,
2026-02-03 11:33:31.022,789,2026-02-03 11:33:31.022,9.68316282,,,,,,,,,,,,,,
2026-02-03 11:33:31.066,790,2026-02-03 11:33:31.066,9.6842075,,,,,,,,,,,,,,
2026-02-03 11:33:31.166,791,2026-02-03 11:33:31.166,9.6865786,,,,,,,,,,,,,,
2026-02-03 11:33:31.266,792,2026-02-03 11:33:31.266,9.68893846,,,,,,,,,,,,,,
2026-02-03 11:33:31.366,793,2026-02-03 11:33:31.366,9.69129345,,,,,,,,,,,,,,
2026-02-03 11:33:31.466,794,2026-02-03 11:33:31.466,9.69362755,,,,,,,,,,,,,,
2026-02-03 11:33:31.566,795,2026-02-03 11:33:31.566,9.69595669,,,,,,,,,,,,,,
2026-02-03 11:33:31.666,796,2026-02-03 11:33:31.666,9.69829186,,,,,,,,,,,,,,
2026-02-03 11:33:31.766,797,2026-02-03 11:33:31.766,9.70058951,,,,,,,,,,,,,,
2026-02-03 11:33:31.866,798,2026-02-03 11:33:31.866,9.70288688,,,,,,,,,,,,,,
2026-02-03 11:33:32.083,799,2026-02-03 11:33:32.083,9.70783585,,,,,,,,,,,,,,
2026-02-03 11:33:32.166,800,2026-02-03 11:33:32.166,9.70972285,,,,,,,,,,,,,,
2026-02-03 11:33:32.266,801,2026-02-03 11:33:32.266,9.71198625,,,,,,,,,,,,,,
2026-02-03 11:33:32.366,802,2026-02-03 11:33:32.366,9.71424353,,,,,,,,,,,,,,
2026-02-03 11:33:32.466,803,2026-02-03 11:33:32.466,9.71648985,,,,,,,,,,,,,,
2026-02-03 11:33:32.566,804,2026-02-03 11:33:32.566,9.71872917,,,,,,,,,,,,,,
2026-02-03 11:33:32.666,805,2026-02-03 11:33:32.666,9.72096356,,,,,,,,,,,,,,
2026-02-03 11:33:32.824,806,2026-02-03 11:33:32.824,9.72446255,,,,,,,,,,,,,,
2026-02-03 11:33:32.866,807,2026-02-03 11:33:32.866,9.72539597,,,,,,,,,,,,,,
2026-02-03 11:33:32.966,808,2026-02-03 11:33:32.966,9.72760071,,,,,,,,,,,,,,
2026-02-03 11:33:33.066,809,2026-02-03 11:33:33.066,9.72979993,,,,,,,,,,,,,,
2026-02-03 11:33:33.166,810,2026-02-03 11:33:33.166,9.73199138,,,,,,,,,,,,,,
2026-02-03 11:33:33.266,811,2026-02-03 11:33:33.266,9.73417448,,,,,,,,,,,,,,
2026-02-03 11:33:33.366,812,2026-02-03 11:33:33.366,9.73634753,,,,,,,,,,,,,,
2026-02-03 11:33:33.466,813,2026-02-03 11:33:33.466,9.73851902,,,,,,,,,,,,,,
2026-02-03 11:33:33.566,814,2026-02-03 11:33:33.566,9.74067708,,,,,,,,,,,,,,
2026-02-03 11:33:33.704,815,2026-02-03 11:33:33.704,9.74366044,,,,,,,,,,,,,,
2026-02-03 11:33:33.766,816,2026-02-03 11:33:33.766,9.74498246,,,,,,,,,,,,,,
2026-02-03 11:33:33.883,817,2026-02-03 11:33:33.883,9.74748418,,,,,,,,,,,,,,
2026-02-03 11:33:33.966,818,2026-02-03 11:33:33.966,9.74924884,,,,,,,,,,,,,,
2026-02-03 11:33:34.149,819,2026-02-03 11:33:34.149,9.75313386,,,,,,,,,,,,,,
2026-02-03 11:33:34.186,820,2026-02-03 11:33:34.186,9.75390297,,,,,,,,,,,,,,
2026-02-03 11:33:34.266,821,2026-02-03 11:33:34.266,9.75558155,,,,,,,,,,,,,,
2026-02-03 11:33:34.366,822,2026-02-03 11:33:34.366,9.75767939,,,,,,,,,,,,,,
2026-02-03 11:33:34.466,823,2026-02-03 11:33:34.466,9.75976781,,,,,,,,,,,,,,
2026-02-03 11:33:34.566,824,2026-02-03 11:33:34.566,9.76185478,,,,,,,,,,,,,,
2026-02-03 11:33:34.736,825,2026-02-03 11:33:34.736,9.76535613,,,,,,,,,,,,,,
2026-02-03 11:33:34.781,826,2026-02-03 11:33:34.781,9.76630142,,,,,,,,,,,,,,
2026-02-03 11:33:34.866,827,2026-02-03 11:33:34.866,9.76803926,,,,,,,,,,,,,,
2026-02-03 11:33:35.044,828,2026-02-03 11:33:35.044,9.77166861,,,,,,,,,,,,,,
2026-02-03 11:33:35.080,829,2026-02-03 11:33:35.080,9.77240715,,,,,,,,,,,,,,
2026-02-03 11:33:35.166,830,2026-02-03 11:33:35.166,9.77414789,,,,,,,,,,,,,,
2026-02-03 11:33:35.266,831,2026-02-03 11:33:35.266,9.77616843,,,,,,,,,,,,,,
2026-02-03 11:33:35.366,832,2026-02-03 11:33:35.366,9.77818862,,,,,,,,,,,,,,
2026-02-03 11:33:35.466,833,2026-02-03 11:33:35.466,9.78019491,,,,,,,,,,,,,,
2026-02-03 11:33:35.622,834,2026-02-03 11:33:35.622,9.78330343,,,,,,,,,,,,,,
2026-02-03 11:33:35.698,835,2026-02-03 11:33:35.698,9.78483029,,,,,,,,,,,,,,
2026-02-03 11:33:35.766,836,2026-02-03 11:33:35.766,9.78618267,,,,,,,,,,,,,,
2026-02-03 11:33:35.866,837,2026-02-03 11:33:35.866,9.7881647,,,,,,,,,,,,,,
2026-02-03 11:33:35.966,838,2026-02-03 11:33:35.966,9.79013486,,,,,,,,,,,,,,
2026-02-03 11:33:36.066,839,2026-02-03 11:33:36.066,9.79210132,,,,,,,,,,,,,,
2026-02-03 11:33:36.222,840,2026-02-03 11:33:36.222,9.79516244,,,,,,,,,,,,,,
2026-02-03 11:33:36.266,841,2026-02-03 11:33:36.266,9.79601686,,,,,,,,,,,,,,
2026-02-03 11:33:36.366,842,2026-02-03 11:33:36.366,9.7979657,,,,,,,,,,,,,,
2026-02-03 11:33:36.466,843,2026-02-03 11:33:36.466,9.7999009,,,,,,,,,,,,,,
2026-02-03 11:33:36.566,844,2026-02-03 11:33:36.566,9.80183553,,,,,,,,,,,,,,
2026-02-03 11:33:36.666,845,2026-02-03 11:33:36.666,9.80376392,,,,,,,,,,,,,,
2026-02-03 11:33:36.790,846,2026-02-03 11:33:36.790,9.80614589,,,,,,,,,,,,,,
2026-02-03 11:33:36.882,847,2026-02-03 11:33:36.882,9.80790009,,,,,,,,,,,,,,
2026-02-03 11:33:36.966,848,2026-02-03 11:33:36.966,9.80950663,,,,,,,,,,,,,,
2026-02-03 11:33:37.066,849,2026-02-03 11:33:37.066,9.8114053,,,,,,,,,,,,,,
2026-02-03 11:33:37.166,850,2026-02-03 11:33:37.166,9.81329583,,,,,,,,,,,,,,
2026-02-03 11:33:37.266,851,2026-02-03 11:33:37.266,9.81518097,,,,,,,,,,,,,,
2026-02-03 11:33:37.366,852,2026-02-03 11:33:37.366,9.81705928,,,,,,,,,,,,,,
2026-02-03 11:33:37.466,853,2026-02-03 11:33:37.466,9.81892742,,,,,,,,,,,,,,
2026-02-03 11:33:37.566,854,2026-02-03 11:33:37.566,9.82079409,,,,,,,,,,,,,,
2026-02-03 11:33:37.720,855,2026-02-03 11:33:37.720,9.82365089,,,,,,,,,,,,,,
2026-02-03 11:33:37.766,856,2026-02-03 11:33:37.766,9.82450381,,,,,,,,,,,,,,
2026-02-03 11:33:37.866,857,2026-02-03 11:33:37.866,9.82634636,,,,,,,,,,,,,,
2026-02-03 11:33:37.966,858,2026-02-03 11:33:37.966,9.82818213,,,,,,,,,,,,,,
2026-02-03 11:33:38.066,859,2026-02-03 11:33:38.066,9.83001343,,,,,,,,,,,,,,
2026-02-03 11:33:38.245,860,2026-02-03 11:33:38.245,9.83326461,,,,,,,,,,,,,,
2026-02-03 11:33:38.281,861,2026-02-03 11:33:38.281,9.8339273,,,,,,,,,,,,,,
2026-02-03 11:33:38.366,862,2026-02-03 11:33:38.366,9.83546665,,,,,,,,,,,,,,
2026-02-03 11:33:38.466,863,2026-02-03 11:33:38.466,9.83726722,,,,,,,,,,,,,,
2026-02-03 11:33:38.566,864,2026-02-03 11:33:38.566,9.83906368,,,,,,,,,,,,,,
2026-02-03 11:33:38.666,865,2026-02-03 11:33:38.666,9.84084837,,,,,,,,,,,,,,
2026-02-03 11:33:38.824,866,2026-02-03 11:33:38.824,9.84364854,,,,,,,,,,,,,,
2026-02-03 11:33:38.866,867,2026-02-03 11:33:38.866,9.84440243,,,,,,,,,,,,,,
2026-02-03 11:33:38.966,868,2026-02-03 11:33:38.966,9.84616999,,,,,,,,,,,,,,
2026-02-03 11:33:39.066,869,2026-02-03 11:33:39.066,9.84792759,,,,,,,,,,,,,,
2026-02-03 11:33:39.187,870,2026-02-03 11:33:39.187,9.85003761,,,,,,,,,,,,,,
2026-02-03 11:33:39.266,871,2026-02-03 11:33:39.266,9.85142937,,,,,,,,,,,,,,
2026-02-03 11:33:39.366,872,2026-02-03 11:33:39.366,9.85316398,,,,,,,,,,,,,,
2026-02-03 11:33:39.466,873,2026-02-03 11:33:39.466,9.85489946,,,,,,,,,,,,,,
2026-02-03 11:33:39.566,874,2026-02-03 11:33:39.566,9.85662667,,,,,,,,,,,,,,
2026-02-03 11:33:39.728,875,2026-02-03 11:33:39.728,9.85939993,,,,,,,,,,,,,,
2026-02-03 11:33:39.767,876,2026-02-03 11:33:39.767,9.86005907,,,,,,,,,,,,,,
2026-02-03 11:33:39.866,877,2026-02-03 11:33:39.866,9.86176321,,,,,,,,,,,,,,
2026-02-03 11:33:39.966,878,2026-02-03 11:33:39.966,9.86346448,,,,,,,,,,,,,,
2026-02-03 11:33:40.168,879,2026-02-03 11:33:40.168,9.8668579,,,,,,,,,,,,,,
2026-02-03 11:33:40.266,880,2026-02-03 11:33:40.266,9.86852148,,,,,,,,,,,,,,
2026-02-03 11:33:40.366,881,2026-02-03 11:33:40.366,9.87019705,,,,,,,,,,,,,,
2026-02-03 11:33:40.466,882,2026-02-03 11:33:40.466,9.87186999,,,,,,,,,,,,,,
2026-02-03 11:33:40.566,883,2026-02-03 11:33:40.566,9.87353042,,,,,,,,,,,,,,
2026-02-03 11:33:40.666,884,2026-02-03 11:33:40.666,9.87519063,,,,,,,,,,,,,,
2026-02-03 11:33:40.807,885,2026-02-03 11:33:40.807,9.87750021,,,,,,,,,,,,,,
2026-02-03 11:33:40.866,886,2026-02-03 11:33:40.866,9.8784827,,,,,,,,,,,,,,
2026-02-03 11:33:40.966,887,2026-02-03 11:33:40.966,9.88012176,,,,,,,,,,,,,,
2026-02-03 11:33:41.128,888,2026-02-03 11:33:41.128,9.88275417,,,,,,,,,,,,,,
2026-02-03 11:33:41.167,889,2026-02-03 11:33:41.167,9.883376,,,,,,,,,,,,,,
2026-02-03 11:33:41.266,890,2026-02-03 11:33:41.266,9.88498927,,,,,,,,,,,,,,
2026-02-03 11:33:41.366,891,2026-02-03 11:33:41.366,9.88660473,,,,,,,,,,,,,,
2026-02-03 11:33:41.466,892,2026-02-03 11:33:41.466,9.8882122,,,,,,,,,,,,,,
2026-02-03 11:33:41.566,893,2026-02-03 11:33:41.566,9.8898056,,,,,,,,,,,,,,
2026-02-03 11:33:41.666,894,2026-02-03 11:33:41.666,9.89140139,,,,,,,,,,,,,,
2026-02-03 11:33:41.792,895,2026-02-03 11:33:41.792,9.89339076,,,,,,,,,,,,,,
2026-02-03 11:33:41.872,896,2026-02-03 11:33:41.872,9.89466543,,,,,,,,,,,,,,
2026-02-03 11:33:41.967,897,2026-02-03 11:33:41.967,9.89614341,,,,,,,,,,,,,,
2026-02-03 11:33:42.067,898,2026-02-03 11:33:42.067,9.89771223,,,,,,,,,,,,,,
2026-02-03 11:33:42.167,899,2026-02-03 11:33:42.167,9.89927533,,,,,,,,,,,,,,
2026-02-03 11:33:42.297,900,2026-02-03 11:33:42.297,9.90130707,,,,,,,,,,,,,,
2026-02-03 11:33:42.367,901,2026-02-03 11:33:42.367,9.90239272,,,,,,,,,,,,,,
2026-02-03 11:33:42.467,902,2026-02-03 11:33:42.467,9.90394088,,,,,,,,,,,,,,
2026-02-03 11:33:42.567,903,2026-02-03 11:33:42.567,9.90548548,,,,,,,,,,,,,,
2026-02-03 11:33:42.762,904,2026-02-03 11:33:42.762,9.90849845,,,,,,,,,,,,,,
2026-02-03 11:33:42.799,905,2026-02-03 11:33:42.799,9.90906075,,,,,,,,,,,,,,
2026-02-03 11:33:42.866,906,2026-02-03 11:33:42.866,9.91009109,,,,,,,,,,,,,,
2026-02-03 11:33:42.967,907,2026-02-03 11:33:42.967,9.91161948,,,,,,,,,,,,,,
2026-02-03 11:33:43.067,908,2026-02-03 11:33:43.067,9.91313028,,,,,,,,,,,,,,
2026-02-03 11:33:43.203,909,2026-02-03 11:33:43.203,9.91520157,,,,,,,,,,,,,,
2026-02-03 11:33:43.267,910,2026-02-03 11:33:43.267,9.9161574,,,,,,,,,,,,,,
2026-02-03 11:33:43.367,911,2026-02-03 11:33:43.367,9.91765892,,,,,,,,,,,,,,
2026-02-03 11:33:43.467,912,2026-02-03 11:33:43.467,9.91915707,,,,,,,,,,,,,,
2026-02-03 11:33:43.567,913,2026-02-03 11:33:43.567,9.92065013,,,,,,,,,,,,,,
2026-02-03 11:33:43.667,914,2026-02-03 11:33:43.667,9.92213277,,,,,,,,,,,,,,
2026-02-03 11:33:43.794,915,2026-02-03 11:33:43.794,9.92401972,,,,,,,,,,,,,,
2026-02-03 11:33:43.867,916,2026-02-03 11:33:43.867,9.925093,,,,,,,,,,,,,,
2026-02-03 11:33:43.967,917,2026-02-03 11:33:43.967,9.92656038,,,,,,,,,,,,,,
2026-02-03 11:33:44.067,918,2026-02-03 11:33:44.067,9.92801742,,,,,,,,,,,,,,
2026-02-03 11:33:44.167,919,2026-02-03 11:33:44.167,9.92947236,,,,,,,,,,,,,,
2026-02-03 11:33:44.356,920,2026-02-03 11:33:44.356,9.93220131,,,,,,,,,,,,,,
2026-02-03 11:33:44.393,921,2026-02-03 11:33:44.393,9.93273131,,,,,,,,,,,,,,
2026-02-03 11:33:44.467,922,2026-02-03 11:33:44.467,9.93379077,,,,,,,,,,,,,,
2026-02-03 11:33:44.624,923,2026-02-03 11:33:44.624,9.93603148,,,,,,,,,,,,,,
2026-02-03 11:33:44.680,924,2026-02-03 11:33:44.680,9.93682479,,,,,,,,,,,,,,
2026-02-03 11:33:44.767,925,2026-02-03 11:33:44.767,9.93806358,,,,,,,,,,,,,,
2026-02-03 11:33:44.867,926,2026-02-03 11:33:44.867,9.93948298,,,,,,,,,,,,,,
2026-02-03 11:33:44.967,927,2026-02-03 11:33:44.967,9.94088575,,,,,,,,,,,,,,
2026-02-03 11:33:45.067,928,2026-02-03 11:33:45.067,9.94229568,,,,,,,,,,,,,,
2026-02-03 11:33:45.245,929,2026-02-03 11:33:45.245,9.94478405,,,,,,,,,,,,,,
2026-02-03 11:33:45.281,930,2026-02-03 11:33:45.281,9.94528868,,,,,,,,,,,,,,
2026-02-03 11:33:45.378,931,2026-02-03 11:33:45.378,9.94664223,,,,,,,,,,,,,,
2026-02-03 11:33:45.467,932,2026-02-03 11:33:45.467,9.94785978,,,,,,,,,,,,,,
2026-02-03 11:33:45.567,933,2026-02-03 11:33:45.567,9.94924508,,,,,,,,,,,,,,
2026-02-03 11:33:45.667,934,2026-02-03 11:33:45.667,9.95061823,,,,,,,,,,,,,,
2026-02-03 11:33:45.799,935,2026-02-03 11:33:45.799,9.95242923,,,,,,,,,,,,,,
2026-02-03 11:33:45.867,936,2026-02-03 11:33:45.867,9.95335736,,,,,,,,,,,,,,
2026-02-03 11:33:45.967,937,2026-02-03 11:33:45.967,9.95472414,,,,,,,,,,,,,,
2026-02-03 11:33:46.067,938,2026-02-03 11:33:46.067,9.9560784,,,,,,,,,,,,,,
2026-02-03 11:33:46.167,939,2026-02-03 11:33:46.167,9.95742925,,,,,,,,,,,,,,
2026-02-03 11:33:46.267,940,2026-02-03 11:33:46.267,9.95878283,,,,,,,,,,,,,,
2026-02-03 11:33:46.367,941,2026-02-03 11:33:46.367,9.96013039,,,,,,,,,,,,,,
2026-02-03 11:33:46.467,942,2026-02-03 11:33:46.467,9.96147129,,,,,,,,,,,,,,
2026-02-03 11:33:46.567,943,2026-02-03 11:33:46.567,9.96281483,,,,,,,,,,,,,,
2026-02-03 11:33:46.704,944,2026-02-03 11:33:46.704,9.96463751,,,,,,,,,,,,,,
2026-02-03 11:33:46.786,945,2026-02-03 11:33:46.786,9.96572921,,,,,,,,,,,,,,
2026-02-03 11:33:46.867,946,2026-02-03 11:33:46.867,9.96680132,,,,,,,,,,,,,,
2026-02-03 11:33:46.967,947,2026-02-03 11:33:46.967,9.96811997,,,,,,,,,,,,,,
2026-02-03 11:33:47.067,948,2026-02-03 11:33:47.067,9.96943012,,,,,,,,,,,,,,
2026-02-03 11:33:47.200,949,2026-02-03 11:33:47.200,9.97117028,,,,,,,,,,,,,,
2026-02-03 11:33:47.270,950,2026-02-03 11:33:47.270,9.97208484,,,,,,,,,,,,,,
2026-02-03 11:33:47.367,951,2026-02-03 11:33:47.367,9.97334133,,,,,,,,,,,,,,
2026-02-03 11:33:47.467,952,2026-02-03 11:33:47.467,9.97463536,,,,,,,,,,,,,,
2026-02-03 11:33:47.567,953,2026-02-03 11:33:47.567,9.97592629,,,,,,,,,,,,,,
2026-02-03 11:33:47.709,954,2026-02-03 11:33:47.709,9.97775436,,,,,,,,,,,,,,
2026-02-03 11:33:47.767,955,2026-02-03 11:33:47.767,9.97848748,,,,,,,,,,,,,,
2026-02-03 11:33:47.867,956,2026-02-03 11:33:47.867,9.97976757,,,,,,,,,,,,,,
2026-02-03 11:33:47.967,957,2026-02-03 11:33:47.967,9.98103567,,,,,,,,,,,,,,
2026-02-03 11:33:48.067,958,2026-02-03 11:33:48.067,9.98229748,,,,,,,,,,,,,,
2026-02-03 11:33:48.261,959,2026-02-03 11:33:48.261,9.9847403,,,,,,,,,,,,,,
2026-02-03 11:33:48.297,960,2026-02-03 11:33:48.297,9.98519531,,,,,,,,,,,,,,
2026-02-03 11:33:48.367,961,2026-02-03 11:33:48.367,9.98606744,,,,,,,,,,,,,,
2026-02-03 11:33:48.467,962,2026-02-03 11:33:48.467,9.98731414,,,,,,,,,,,,,,
2026-02-03 11:33:48.567,963,2026-02-03 11:33:48.567,9.98855397,,,,,,,,,,,,,,
2026-02-03 11:33:48.724,964,2026-02-03 11:33:48.724,9.99049101,,,,,,,,,,,,,,
2026-02-03 11:33:48.767,965,2026-02-03 11:33:48.767,9.99101726,,,,,,,,,,,,,,
2026-02-03 11:33:48.867,966,2026-02-03 11:33:48.867,9.99224663,,,,,,,,,,,,,,
2026-02-03 11:33:48.967,967,2026-02-03 11:33:48.967,9.99346571,,,,,,,,,,,,,,
2026-02-03 11:33:49.067,968,2026-02-03 11:33:49.067,9.99468277,,,,,,,,,,,,,,
2026-02-03 11:33:49.167,969,2026-02-03 11:33:49.167,9.99589378,,,,,,,,,,,,,,
2026-02-03 11:33:49.267,970,2026-02-03 11:33:49.267,9.99709978,,,,,,,,,,,,,,
2026-02-03 11:33:49.367,971,2026-02-03 11:33:49.367,9.99830512,,,,,,,,,,,,,,
2026-02-03 11:33:49.467,972,2026-02-03 11:33:49.467,9.9994965,,,,,,,,,,,,,,
2026-02-03 11:33:49.567,973,2026-02-03 11:33:49.567,10.0006927,,,,,,,,,,,,,,
2026-02-03 11:33:49.689,974,2026-02-03 11:33:49.689,10.0021358,,,,,,,,,,,,,,
2026-02-03 11:33:49.767,975,2026-02-03 11:33:49.767,10.0030613,,,,,,,,,,,,,,
2026-02-03 11:33:49.868,976,2026-02-03 11:33:49.868,10.0042522,,,,,,,,,,,,,,
2026-02-03 11:33:49.967,977,2026-02-03 11:33:49.967,10.0054175,,,,,,,,,,,,,,
2026-02-03 11:33:50.067,978,2026-02-03 11:33:50.067,10.0065902,,,,,,,,,,,,,,
2026-02-03 11:33:50.167,979,2026-02-03 11:33:50.167,10.0077642,,,,,,,,,,,,,,
2026-02-03 11:33:50.314,980,2026-02-03 11:33:50.314,10.009477,,,,,,,,,,,,,,
2026-02-03 11:33:50.367,981,2026-02-03 11:33:50.367,10.0100878,,,,,,,,,,,,,,
2026-02-03 11:33:50.467,982,2026-02-03 11:33:50.467,10.0112466,,,,,,,,,,,,,,
2026-02-03 11:33:50.567,983,2026-02-03 11:33:50.567,10.0123988,,,,,,,,,,,,,,
2026-02-03 11:33:50.667,984,2026-02-03 11:33:50.667,10.0135465,,,,,,,,,,,,,,
2026-02-03 11:33:50.789,985,2026-02-03 11:33:50.789,10.0149494,,,,,,,,,,,,,,
2026-02-03 11:33:50.867,986,2026-02-03 11:33:50.867,10.0158413,,,,,,,,,,,,,,
2026-02-03 11:33:50.967,987,2026-02-03 11:33:50.967,10.0169809,,,,,,,,,,,,,,
2026-02-03 11:33:51.067,988,2026-02-03 11:33:51.067,10.0181136,,,,,,,,,,,,,,
2026-02-03 11:33:51.167,989,2026-02-03 11:33:51.167,10.0192425,,,,,,,,,,,,,,
2026-02-03 11:33:51.301,990,2026-02-03 11:33:51.301,10.02075,,,,,,,,,,,,,,
2026-02-03 11:33:51.367,991,2026-02-03 11:33:51.367,10.0214964,,,,,,,,,,,,,,
2026-02-03 11:33:51.467,992,2026-02-03 11:33:51.467,10.0226101,,,,,,,,,,,,,,
2026-02-03 11:33:51.567,993,2026-02-03 11:33:51.567,10.0237279,,,,,,,,,,,,,,
2026-02-03 11:33:51.667,994,2026-02-03 11:33:51.667,10.0248304,,,,,,,,,,,,,,
2026-02-03 11:33:51.767,995,2026-02-03 11:33:51.767,10.0259291,,,,,,,,,,,,,,
2026-02-03 11:33:51.895,996,2026-02-03 11:33:51.895,10.027335,,,,,,,,,,,,,,
2026-02-03 11:33:51.967,997,2026-02-03 11:33:51.967,10.0281233,,,,,,,,,,,,,,
2026-02-03 11:33:52.067,998,2026-02-03 11:33:52.067,10.0292091,,,,,,,,,,,,,,
2026-02-03 11:33:52.173,999,2026-02-03 11:33:52.173,10.0303626,,,,,,,,,,,,,,
2026-02-03 11:33:52.267,1000,2026-02-03 11:33:52.267,10.0313782,,,,,,,,,,,,,,
2026-02-03 11:33:52.367,1001,2026-02-03 11:33:52.367,10.0324557,,,,,,,,,,,,,,
2026-02-03 11:33:52.467,1002,2026-02-03 11:33:52.467,10.033534,,,,,,,,,,,,,,
2026-02-03 11:33:52.567,1003,2026-02-03 11:33:52.567,10.0346044,,,,,,,,,,,,,,
2026-02-03 11:33:52.667,1004,2026-02-03 11:33:52.667,10.0356716,,,,,,,,,,,,,,
2026-02-03 11:33:52.767,1005,2026-02-03 11:33:52.767,10.0367338,,,,,,,,,,,,,,
2026-02-03 11:33:52.877,1006,2026-02-03 11:33:52.877,10.0379044,,,,,,,,,,,,,,
2026-02-03 11:33:52.967,1007,2026-02-03 11:33:52.967,10.0388573,,,,,,,,,,,,,,
2026-02-03 11:33:53.067,1008,2026-02-03 11:33:53.067,10.0399074,,,,,,,,,,,,,,
2026-02-03 11:33:53.167,1009,2026-02-03 11:33:53.167,10.0409568,,,,,,,,,,,,,,
2026-02-03 11:33:53.317,1010,2026-02-03 11:33:53.317,10.0425248,,,,,,,,,,,,,,
2026-02-03 11:33:53.367,1011,2026-02-03 11:33:53.367,10.0430547,,,,,,,,,,,,,,
2026-02-03 11:33:53.467,1012,2026-02-03 11:33:53.467,10.0440964,,,,,,,,,,,,,,
2026-02-03 11:33:53.567,1013,2026-02-03 11:33:53.567,10.0451288,,,,,,,,,,,,,,
2026-02-03 11:33:53.697,1014,2026-02-03 11:33:53.697,10.0464755,,,,,,,,,,,,,,
2026-02-03 11:33:53.767,1015,2026-02-03 11:33:53.767,10.0471899,,,,,,,,,,,,,,
2026-02-03 11:33:53.899,1016,2026-02-03 11:33:53.899,10.0485316,,,,,,,,,,,,,,
2026-02-03 11:33:53.967,1017,2026-02-03 11:33:53.967,10.0492287,,,,,,,,,,,,,,
2026-02-03 11:33:54.067,1018,2026-02-03 11:33:54.067,10.050242,,,,,,,,,,,,,,
2026-02-03 11:33:54.167,1019,2026-02-03 11:33:54.167,10.0512512,,,,,,,,,,,,,,
2026-02-03 11:33:54.267,1020,2026-02-03 11:33:54.267,10.0522566,,,,,,,,,,,,,,
2026-02-03 11:33:54.367,1021,2026-02-03 11:33:54.367,10.0532589,,,,,,,,,,,,,,
